,APPLICATION TYPE,PERMIT,APPL INIT DATE,ISSUE DATE,APPL FINAL DATE,APPLICANT NAME,ASSESSOR INFO NUMBER,STATISTICAL CLASS CODE,DWELLING ADDED/REMOVED,# OF BUILDING,SQFT,VALUATION,CMP CODE,PERMIT TYPE,COMBINED ADDRESS,WORK DESCRIPTION,PERMIT SUBTYPE,PERMIT STATUS,STATUS DATE
75786,,20016-10000-17484,,9/23/2020,,,,,,,,60000,,Bldg-Alter/Repair,5731 W CAMERFORD AVE 90038, Soft-Story Seismic Retrofit Per Labc Chapter 93: Installing Two Special Steel Cantilever Columns And One Ordinary Moment Frame,Apartment,CofC Issued,7/8/2021
75792,,20016-10000-10370,,9/23/2020,,,,,,,,30000,,Bldg-Alter/Repair,4215 W LOS FELIZ BLVD 90027,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame.,Apartment,Issued,9/23/2020
75797,,17016-10000-21344,,9/24/2020,,,,,,,,60000,,Bldg-Alter/Repair,3930 W INGRAHAM ST 90005,Verify Existing Retrofit Under Permit #12016-10000-15991 Meets The Minimum Requirements Of Lamc Division 93 (Mandatory Soft-Story Retrofit Ordinance). Proposed Channel Moment Frames Added To Existing Retrofit,Apartment,CofC Issued,10/5/2021
75798,,17016-10000-21348,,9/24/2020,,,,,,,,60000,,Bldg-Alter/Repair,3940 W INGRAHAM ST 90005,Verify Existing Retrofit  Under Permit #12016-10000-15992 Meets The Minimum Requirements Of Lamc Division 93 (Mandatory Soft-Story Retrofit Ordinance). Proposed Channel Moment Frames Added To Existing Retrofit,Apartment,CofC Issued,10/7/2021
75804,,20016-10000-03993,,9/24/2020,,,,,,,,80000,,Bldg-Alter/Repair,1016 S HOLT AVE 90035,Eplan 1860 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Retrofit Using  (3) Special Cantilevered Columns With Grade Beams. ,Apartment,Issued,9/24/2020
75814,,20016-10000-00518,,9/24/2020,,,,,,,,50000,,Bldg-Alter/Repair,8555 W GUTHRIE AVE 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (2)  Steel Special Cantilever Columns.,Apartment,CofC Issued,10/27/2020
75825,,20016-10000-02270,,9/24/2020,,,,,,,,20000,,Bldg-Alter/Repair,940 E VENICE BLVD 90291,Soft-Story Seismic Retrofit Per Labc Chapter 93: Adding 1 Steel Special Cantilever Column,Apartment,CofC Issued,1/14/2021
75863,,19016-10001-08300,,9/28/2020,,,,,,,,1500,,Bldg-Alter/Repair,1705 S CORINTH AVE 90025,Supplemental Permit To 19016-10000-08300 To Relocate Column On West Side Of Building And Revise Shear Transfer Detail For Soft Story Retrofit Per Labc Chapter 93. ,Apartment,Issued,9/28/2020
75867,,20016-10000-13681,,9/28/2020,,,,,,,,0,,Bldg-Alter/Repair,11988 W KIOWA AVE 90049,Eplan 5218 - Soft-Story Seismic Retrofit Per Labc Chapter 93: To Verify (E) Retrofit Under 02016-30000-12321 Complies To Labc Ch 93.,Apartment,Issued,9/28/2020
75868,,19016-10000-31491,,9/28/2020,,,,,,,,20000,,Bldg-Alter/Repair,1320 N MARTEL AVE 90046,Eplan 1125 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Special Cantilevered Column With Grade Beam.,Apartment,CofC Issued,3/16/2021
75869,,20016-10000-14442,,9/28/2020,,,,,,,,60000,,Bldg-Alter/Repair,1512 S COLBY AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93 - Install (2) Steel Special Cantilevered Columns With Grade Beams.,Apartment,CofC Issued,1/26/2021
75901,,20016-10000-15207,,9/30/2020,,,,,,,,50000,,Bldg-Alter/Repair,10225 W REGENT ST 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93 - Install (2) Steel Special Cantilever Columns.,Apartment,CofC Issued,2/8/2021
75902,,20016-10000-15327,,9/30/2020,,,,,,,,65000,,Bldg-Alter/Repair,10203-10215 W TABOR ST 90034, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Special Steel Cantilever Columns,Apartment,CofC Issued,1/14/2021
75905,,20016-10000-18741,,9/30/2020,,,,,,,,90000,,Bldg-Alter/Repair,840 N HAVERFORD AVE 90272," Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (4) Special Cantilever Column Systems.
 ",Apartment,CofC Issued,2/8/2021
75911,,20016-10000-00483,,9/30/2020,,,,,,,,60000,,Bldg-Alter/Repair,15101 W MAGNOLIA BLVD 91403,Eplan 1663 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  New Cantilever Columns.,Apartment,CofC Issued,12/23/2021
75912,,19016-10000-41372,,9/30/2020,,,,,,,,60000,,Bldg-Alter/Repair,707 N GENESEE AVE 90046,Eplan 1625 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (3) Steel Special Cantilever Columns.,1 or 2 Family Dwelling,CofC Issued,4/27/2021
75913,,19016-10000-27991,,9/30/2020,,,,,,,,20000,,Bldg-Alter/Repair,1412 N VISTA ST 90046,Eplan 956 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Sccs.,1 or 2 Family Dwelling,CofC Issued,2/2/2021
75914,,19016-10000-30472,,9/30/2020,,,,,,,,45000,,Bldg-Alter/Repair,4924 E NAVARRO ST 90032,Soft-Story Seismic Retrofit Per Lamc Division 93. (3) New Single-Story Steel Cantilevered Columns (Sccs).,Apartment,CofC Issued,5/11/2021
75925,,19016-10000-08221,,10/1/2020,,,,,,,,50000,,Bldg-Alter/Repair,3147 S DURANGO AVE 90034,Eplan 495 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: (1) New Special Steel Cantilever Column And (1) New Wood Shear Wall. Upgrade Limited To Ground Floor Area Only.,Apartment,CofC Issued,12/16/2020
75937,,20016-10000-16530,,10/2/2020,,,,,,,,100000,,Bldg-Alter/Repair,310 S SHERBOURNE DR 90048, Soft-Story Seismic Retrofit Per Labc Chapter 93:  Install (N) Omf And (N) Sccs.,Apartment,CofC Issued,3/30/2021
75940,,20016-10000-10000,,10/2/2020,,,,,,,,10000,,Bldg-Alter/Repair,1236 S FEDORA ST 90006,Eplan 3896 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Plywood Shear Wall.,Apartment,CofC Issued,7/1/2021
75941,,20016-10000-10747,,10/2/2020,,,,,,,,20000,,Bldg-Alter/Repair,18425 W HALSTED ST 91325,Eplan 3357 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,2/1/2021
75944,,19016-10000-30674,,10/2/2020,,,,,,,,30000,,Bldg-Alter/Repair,7057 N HAZELTINE AVE 91405, Eplan 1077 -Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame,Apartment,CofC Issued,3/24/2021
75945,,20016-10000-11196,,10/2/2020,,,,,,,,30000,,Bldg-Alter/Repair,5333 N SATSUMA AVE 91601,Eplan 2386 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column,Apartment,CofC Issued,10/7/2021
75946,,20016-10000-09998,,10/2/2020,,,,,,,,90000,,Bldg-Alter/Repair,4425 W MAPLEWOOD AVE 90004,Eplan 3888 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (6) Steel Cantilever Columns.,Apartment,CofC Issued,3/1/2021
75947,,20016-10000-02585,,10/2/2020,,,,,,,,150000,,Bldg-Alter/Repair,4686 N WOODSIDE DR 90065, Eplan 1808 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (8) Steel Cantilever Columns.,Apartment,CofC Issued,10/26/2021
75980,,19016-10000-41387,,10/6/2020,,,,,,,,105000,,Bldg-Alter/Repair,15225 W VICTORY BLVD 91411,Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement At Building Parking Garage Using  (3) Special Cantilevered Columns And (1) Ordinary Moment Frame With Grade Beams. ,Apartment,CofC Issued,5/10/2021
75981,,19016-10000-41383,,10/6/2020,,,,,,,,120000,,Bldg-Alter/Repair,15215 W VICTORY BLVD 91411,"Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) Special Cantilevered Column With Grade Beam, (1) 1-Bay Ordinary Moment Frame With Grade Beam, (1) 3-Bay Ordinary Moment Frame With Grade Beams And Wood Shear Wall.",Apartment,CofC Issued,10/7/2021
76055,,19016-10000-30238,,10/8/2020,,,,,,,,40000,,Bldg-Alter/Repair,742 N MALTMAN AVE 90026,Soft-Story Seismic Retrofit Per Lamc Division 93. Install (2) Cantilevered Columns To An Existing 2-Story Apartment.,Apartment,CofC Issued,11/30/2020
76059,,20016-10000-12747,,10/8/2020,,,,,,,,20000,,Bldg-Alter/Repair,218 S AVENUE 58 90042,Eplan 5472 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Plywood Shear Wall.,Apartment,CofC Issued,12/22/2020
76060,,20016-10000-10979,,10/8/2020,,,,,,,,30000,,Bldg-Alter/Repair,1207 N EDGEMONT ST 90029,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,4/12/2021
76070,,20016-10000-10992,,10/8/2020,,,,,,,,50000,,Bldg-Alter/Repair,4411 N MORSE AVE 91604,Eplan 1979 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Ordinary Steel Moment Frame.,Apartment,CofC Issued,1/5/2021
76133,,20016-10000-14838,,10/13/2020,,,,,,,,30000,,Bldg-Alter/Repair,4118 W PALMYRA ROAD 90008,Soft-Story Seismic Retrofit Per Labc Chapter 93 - Install (1) Steel Special Cantilever Column. ,Apartment,CofC Issued,5/14/2021
76147,,20016-10000-05514,,10/14/2020,,,,,,,,75000,,Bldg-Alter/Repair,1287 W 37TH PL 90007,Eplan 1946 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns And Plywood Shear Walls.,Apartment,OK for CofC,5/4/2021
76149,,20016-10000-01917,,10/14/2020,,,,,,,,50000,,Bldg-Alter/Repair,1229 W 37TH PL 90007, Eplan 1762 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit Using Sccs And Wood Shear Wall,Apartment,CofC Issued,2/10/2022
76151,,20016-10000-07706,,10/14/2020,,,,,,,,70000,,Bldg-Alter/Repair,4254 W 5TH ST 90020,"Eplan 2070 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Plywood Shear Wall, Steel Moment Frame, And Steel Cantilever Column.",Apartment,CofC Issued,5/24/2021
76159,,20016-10000-14579,,10/14/2020,,,,,,,,65000,,Bldg-Alter/Repair,1257 S WESTGATE AVE 90025," Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Retrofit To Existing Building Using (3) Special Cantilever Column System.
 ",Apartment,CofC Issued,1/28/2021
76175,,19016-10000-34177,,10/15/2020,,,,,,,,30000,,Bldg-Alter/Repair,1602 N WINONA BLVD 90027,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using Plywood Shear Wall With Footing Extensions.,Apartment,Issued,10/15/2020
76183,,19016-10000-35579,,10/15/2020,,,,,,,,30000,,Bldg-Alter/Repair,1358 W 37TH ST 90007,Eplan - Soft-Story Seismic Retrofit Per Labc Chapter 93: Using  (1) Special Cantilevered Column And Grade Beam.,Apartment,CofC Issued,11/10/2021
76184,,19016-10000-39681,,10/15/2020,,,,,,,,70000,,Bldg-Alter/Repair,4036 S INGLEWOOD BLVD 90066,Eplan 1490 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (3) Steel Cantilever Columns.,Apartment,CofC Issued,3/12/2021
76197,,20016-10000-10203,,10/16/2020,,,,,,,,60000,,Bldg-Alter/Repair,3778 S MENTONE AVE 90034, Eplan 2589 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns,Apartment,CofC Issued,3/12/2021
76208,,19016-10000-41234,,10/16/2020,,,,,,,,50000,,Bldg-Alter/Repair,3888 S BRONSON AVE 90008,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (1) New Steel Special Cantilever Column,Apartment,CofC Issued,3/1/2021
76209,,20016-10000-17163,,10/16/2020,,,,,,,,60000,,Bldg-Alter/Repair,5444 N CORTEEN PL 91607, Soft-Story Seismic Retrofit Per Labc Chapter 93- Install (3) Steel Special Cantilever Column System,Apartment,CofC Issued,8/31/2021
76242,,18016-10000-23611,,10/20/2020,,,,,,,,55000,,Bldg-Alter/Repair,1143 S OAKHURST DR 90035,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Cantilevered Columns And New Wood Framed Shear Walls.,Apartment,Issued,10/20/2020
76244,,18016-10000-24779,,10/20/2020,,,,,,,,45000,,Bldg-Alter/Repair,4441 N PONCA AVE 91602,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Moment Frames.,Apartment,CofC Issued,6/18/2021
76266,,19016-10000-25448,,10/21/2020,,,,,,,,60000,,Bldg-Alter/Repair,3728 S BENTLEY AVE 90034,Eplan 852 :: Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 3 New Steel Sccs And Grade Beams.,Apartment,CofC Issued,1/28/2021
76275,,19016-10000-35582,,10/21/2020,,,,,,,,150000,,Bldg-Alter/Repair,3544 S MENTONE AVE 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using (5) Special Cantilevered Columns With Grade Beams. ,Apartment,CofC Issued,3/22/2021
76276,,18016-10000-40382,,10/21/2020,,,,,,,,45000,,Bldg-Alter/Repair,6617 N FULTON AVE 91401,Soft-Story Seismic Retrofit Per Lamc 93: (1)  Ordinary Moment Frame And (3) Simpson Steel Walls ,Apartment,CofC Issued,3/18/2022
76309,,20016-10000-20670,,10/22/2020,,,,,,,,30000,,Bldg-Alter/Repair,705 N LAGOON AVE 90744," Soft-Story Seismic Retrofit Per Labc Chapter 93:  (1) Special Cantilevered Column With Grade Beam.
 ",Apartment,CofC Issued,1/11/2021
76310,,20016-10000-20673,,10/22/2020,,,,,,,,30000,,Bldg-Alter/Repair,924 N BROAD AVE 90744," Soft-Story Seismic Retrofit Per Labc Chapter 93: (1) Special Cantilevered Column With Grade Beam.
 ",Apartment,CofC Issued,1/11/2021
76311,,20016-10000-00899,,10/22/2020,,,,,,,,50000,,Bldg-Alter/Repair,5115 N COLFAX AVE 91601,Soft-Story Seismic Retrofit Per Labc Chapter 93:  Install 2 Steel Special Cantilever Columns And Hardy Panels (Hpx) ,1 or 2 Family Dwelling,CofC Issued,2/11/2021
76350,,20016-10000-06955,,10/26/2020,,,,,,,,90000,,Bldg-Alter/Repair,19962 W ROSCOE BLVD 91306,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (4) Steel Special  Cantilever Columns.,Apartment,CofC Issued,5/4/2021
76351,,20016-10000-20613,,10/26/2020,,,,,,,,35000,,Bldg-Alter/Repair,1390 S VETERAN AVE 90024,"Eplan 9646:  Soft-Story Seismic Retrofit Per Labc Chapter 93:Using  (1) Special Cantilevered Column With Grade Beam And (5) Wood Shear Wall.
 ",Apartment,CofC Issued,1/28/2021
76354,,18016-10000-40387,,10/26/2020,,,,,,,,45000,,Bldg-Alter/Repair,6706 N CLEON AVE 91606,Soft-Story Seismic Retrofit Per Lamc 93: (1)  Ordinary Moment Frame (2) Strong Walls ,Apartment,CofC Issued,5/5/2021
76372,,20016-10000-16709,,10/26/2020,,,,,,,,20000,,Bldg-Alter/Repair,3834 S MAPLE AVE 90011,Soft-Story Seismic Retrofit Per Labc Chapter 93: Steel Special Cantilever Column. ,Apartment,Issued,10/26/2020
76373,,19016-10000-38873,,10/26/2020,,,,,,,,50000,,Bldg-Alter/Repair,13312 W WOODBRIDGE ST 91423,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Special Cantilever Column.,Apartment,CofC Issued,4/16/2021
76374,,20016-10000-00671,,10/26/2020,,,,,,,,100000,,Bldg-Alter/Repair,1530 S SALTAIR AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (4) Steel Cantilever Columns And Plywood Shear Wall.,Apartment,CofC Issued,2/25/2022
76403,,19016-10000-30632,,10/28/2020,,,,,,,,25000,,Bldg-Alter/Repair,12222 W OHIO AVE 90025,Soft-Story Seismic Retrofit Per Lamc Division 93. New Single-Story Steel Cantilevered Column (Sccs).,Apartment,CofC Issued,3/22/2021
76404,,20016-10000-01775,,10/28/2020,,,,,,,,60000,,Bldg-Alter/Repair,3114 S CANFIELD AVE 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Using 2 Steel Special Cantilevered Columns With Grade Beams.,Apartment,Issued,10/28/2020
76405,,20016-10000-19019,,10/28/2020,,,,,,,,120000,,Bldg-Alter/Repair,1275 S BARRY AVE 90025," Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft Story Seismic Reinforcement Per Div. Chapter 93 At Building Parking Garage Using (8) Special Cantilevered Columns With Grade Beams.
 ",Apartment,CofC Issued,5/4/2021
76406,,18016-10001-20232,,10/28/2020,,,,,,,,4800,,Bldg-Alter/Repair,1426 S COCHRAN AVE 90019,Supplemental Permit To 18016-10000-20232 To Revise Framing Details For Soft-Story Retrofit Per Labc Chapter 93.,Apartment,Issued,10/28/2020
76407,,20016-10000-17649,,10/28/2020,,,,,,,,90000,,Bldg-Alter/Repair,1920 S GLENDON AVE 90025, Soft-Story Seismic Retrofit Per Labc Chapter 93: Soft-Story Retrofit Per Labc Chapter 93. 1-Steel Special Cantilevered Column With Grade Beam ).,Apartment,CofC Issued,1/3/2022
76408,,20016-10000-15899,,10/28/2020,,,,,,,,60000,,Bldg-Alter/Repair,4209 N WHITSETT AVE 91604, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using 3 Special Steel Cantilever Columns  ,Apartment,CofC Issued,6/11/2021
76409,,20016-10000-17651,,10/28/2020,,,,,,,,30000,,Bldg-Alter/Repair,436 W 95TH ST 90003, Soft-Story Seismic Retrofit Per Labc Chapter 93: Using 1 Wood Shear Wall.,Apartment,OK for CofC,5/5/2021
76410,,20016-10000-18351,,10/28/2020,,,,,,,,120000,,Bldg-Alter/Repair,459 N OXFORD AVE 90004, Soft-Story Seismic Retrofit Per Labc Chapter 93: (N) 3-Special Cantilevered Columns And (4) Hardy Frame Panels.,Apartment,CofC Issued,5/3/2021
76411,,20016-10000-17488,,10/28/2020,,,,,,,,110000,,Bldg-Alter/Repair,3753 S KEYSTONE AVE 90034," Soft-Story Seismic Retrofit Per Labc Chapter 93: Install New Special Steel Cantilever Columns, Steel Momemt Frame, Wood Shear Walls , And Hardy Frame Panels",Apartment,CofC Issued,4/1/2021
76412,,20016-10000-18199,,10/28/2020,,,,,,,,50000,,Bldg-Alter/Repair,1843 S BARRY AVE 90025," Soft-Story Seismic Retrofit Per Labc Chapter 93: 
Install New Ordinary Steel Moment Frame At The Tuck Under Parking Region Of An Existing Condominium Bldg.",Apartment,CofC Issued,4/1/2021
76428,,20016-10000-06953,,10/29/2020,,,,,,,,120000,,Bldg-Alter/Repair,7055 N LENNOX AVE 91405,Eplan 2041 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (3) Steel Special Cantilever Columns.,Apartment,Issued,10/29/2020
76434,,20016-10000-14853,,10/29/2020,,,,,,,,60000,,Bldg-Alter/Repair,8355 W BLACKBURN AVE 1-22 90048,"Apartment Model Of Unit # 3,7,8,10,11,18,19 Only. Remodel Of Kitchen And Bathrooms. Install New Laundry Closet, Hvac System, And Replace Existing Windows Like For Like. New Repiping If Needed.  This Building Has Been Identified As A Possible Soft-Story Building Which Subjected To The Mandatory Retrofit Ordinance. For Any Proposed Structural Alteration On The Building, Do Not Issue The Permit And Please Direct The Customer To The Soft-Story Seismic Retrofit Unit At 201 N. Figueroa St, Suite 890, ... ",Apartment,Issued,10/29/2020
76436,,18016-10000-30382,,10/29/2020,,,,,,,,15000,,Bldg-Alter/Repair,1459 S REXFORD DR 90035,Soft Story Retrofit Per Lamc Div 93: (1) Special Cantilever Columns,Apartment,CofC Issued,1/14/2021
76445,,20016-10000-06393,,10/30/2020,,,,,,,,60000,,Bldg-Alter/Repair,1843 S LA BREA AVE 90019, E-Plan Soft-Story Seismic Retrofit Per Labc Chapter 93:  Using (1) Wood Shear Wall And  (2) Hardy Panels.,Apartment,Issued,10/30/2020
76458,,20016-10000-16820,,11/1/2020,,,,,,,,20000,,Bldg-Alter/Repair,5023 E CAVANAGH ROAD 90032,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,7/8/2021
76503,,20016-10000-19849,,11/4/2020,,,,,,,,60000,,Bldg-Alter/Repair,1522 S WOOSTER ST 90035, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install  (3) Special Cantilevered Column With Grade Beams At The Tuck Under Parking Garage Area,Apartment,CofC Issued,8/4/2021
76506,,20016-10000-08182,,11/4/2020,,,,,,,,60000,,Bldg-Alter/Repair,12621 W CASWELL AVE 90066, Eplan 2058 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns And Plywood Shear Walls.,Apartment,CofC Issued,3/22/2021
76517,,20016-10000-10977,,11/4/2020,,,,,,,,50000,,Bldg-Alter/Repair,2729 S MANSFIELD AVE 90016,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns.  ,Apartment,OK for CofC,2/11/2021
76524,,20016-10000-20841,,11/5/2020,,,,,,,,370800,,Bldg-Alter/Repair,1500 S GRAMERCY PL 90019," Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Two Ordinary Moment Frames, Three Hardy Frame Shear Walls And Five Double Sided Shear Walls",Apartment,CofC Issued,5/14/2021
76530,,20016-10000-08183,,11/5/2020,,,,,,,,40000,,Bldg-Alter/Repair,3653 S DUNN DR 90034,Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Shear Wall And Hfx Panels,Apartment,Issued,11/5/2020
76552,,20016-10000-19527,,11/6/2020,,,,,,,,35000,,Bldg-Alter/Repair,223 N BURLINGTON AVE 90026, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (1) Ordinary Moment Frame,Apartment,CofC Issued,1/25/2021
76553,,20016-10000-17650,,11/6/2020,,,,,,,,30000,,Bldg-Alter/Repair,11000 W OPHIR DR 90024, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 New Steel Cantilever Columns,Apartment,CofC Issued,12/16/2020
76564,,20016-10000-10374,,11/9/2020,,,,,,,,60000,,Bldg-Alter/Repair,5388 E POPLAR BLVD 90032,Eplan 4203 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Using Two New Columns ,Apartment,CofC Issued,3/23/2021
76568,,20016-10000-10975,,11/9/2020,,,,,,,,50000,,Bldg-Alter/Repair,4765 W DON MIGUEL DR 90008, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install (3)  Steel Special  Cantilever Column.,Apartment,Issued,11/9/2020
76599,,18016-10001-26623,,11/10/2020,,,,,,,,0,,Bldg-Alter/Repair,14211 W SHERMAN WAY 91405,Supplemental Permit To 18016-10000-26623 To Revise Framing Details For Soft-Story Retrofit Per Labc Chapter 93.,Apartment,Issued,11/10/2020
76614,,20016-10000-15334,,11/12/2020,,,,,,,,25000,,Bldg-Alter/Repair,4564 W COUNCIL ST 90004, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install 2 Shear Walls At Tuck Under Parking Area.,Apartment,CofC Issued,2/11/2021
76615,,20016-10000-10375,,11/12/2020,,,,,,,,120000,,Bldg-Alter/Repair,5703 W LA MIRADA AVE 90038,Eplan 4206 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns.,Apartment,CofC Issued,5/24/2021
76616,,19016-10000-20868,,11/12/2020,,,,,,,,501,,Bldg-Alter/Repair,4626 W RUSSELL AVE 1-7 90027,"Verify Existing Structure ""As Built"" Is Exempt From Mandatory Soft Story Retrofit Per Lamc Div. 93. No New Construction Work Proposed.",Apartment,Permit Finaled,11/20/2020
76619,,20016-10000-10746,,11/12/2020,,,,,,,,30000,,Bldg-Alter/Repair,449 N HOOVER ST 90004, Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Column.,Apartment,CofC Issued,2/16/2021
76621,,19016-10000-41127,,11/12/2020,,,,,,,,60000,,Bldg-Alter/Repair,13819 W SHERMAN WAY 91405,Eplan 1610 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Cantilever Columns.,Apartment,CofC Issued,12/8/2021
76669,,20016-10000-12752,,11/17/2020,,,,,,,,30000,,Bldg-Alter/Repair,4767 W DON ZAREMBO DR 90008,Eplan 5609 - Soft-Story Seismic Retrofit Per Labc Chapter 93: Install Steel Moment Frame,Apartment,CofC Issued,6/7/2021
76670,,20016-10000-04486,,11/17/2020,,,,,,,,78000,,Bldg-Alter/Repair,14812 W GILMORE ST 91411,Soft-Story Seismic Retrofit Per Labc Chapter 93: Seismic Reinforcement At Building Garage Using (2) Steel Special Cantilevered Columns Using Grade Beams And (2) Wood Shear Walls.,Apartment,CofC Issued,5/10/2021
